reference;designation;designation_en;marque_compatible;categorie;categorie_code;sous_categorie;poids_grammes;page_catalogue;fournisseur_code;source
38DI052P00001;Relais TEC 1266 - 110 VCA;Relay TEC 1266 110Vac;DIVERS;Armoires;ELECTRONIQUE;052;60;384;SODIMAS;catalogue_sodimas_2019
38DI052P00002;Relais TEC 1301 4 RT 24 VCC;Relay TEC 1301 4 RT 24Vdc;DIVERS;Armoires;ELECTRONIQUE;052;31;589;SODIMAS;catalogue_sodimas_2019
38DI052P00003;Relais TEC 1301 4 RT 24 VCC;Relay TEC 1301 4 RT 24Vdc;DIVERS;Armoires;ELECTRONIQUE;052;31;589;SODIMAS;catalogue_sodimas_2019
38DI052P00004;Relais TEC 1301 4 RT 125 VCC;Relay TEC 1301 4 RT 125Vdc;DIVERS;Armoires;ELECTRONIQUE;052;32;589;SODIMAS;catalogue_sodimas_2019
38DI052P00005;Relais TEC 1301 4 RT 125 VCC;Relay TEC 1301 4 RT 125Vdc;DIVERS;Armoires;ELECTRONIQUE;052;32;589;SODIMAS;catalogue_sodimas_2019
38DI052P00006;Relais TEC 1301 4RT 110 VCA;Relay TEC 1301 4RT 110Vac;DIVERS;Armoires;ELECTRONIQUE;052;31;589;SODIMAS;catalogue_sodimas_2019
38DI052P00007;Relais TEC 1301 4RT 110 VCA;Relay TEC 1301 4RT 110Vac;DIVERS;Armoires;ELECTRONIQUE;052;31;589;SODIMAS;catalogue_sodimas_2019
38DI052P00008;Relais TEC 1401 4 RT 230 VCA;RelayTEC 1401 4 RT 230 Vac;DIVERS;Armoires;ELECTRONIQUE;052;30;589;SODIMAS;catalogue_sodimas_2019
38DI052P00009;Relais TEC 1301 4RT 60 VCC;RELAY 1301 60VDC.;DIVERS;Armoires;ELECTRONIQUE;052;31;211;SODIMAS;catalogue_sodimas_2019
38DI052P00010;Relais TEC 1401 4 RT 230 VCA;RelayTEC 1401 4 RT 230 Vac;DIVERS;Armoires;ELECTRONIQUE;052;30;589;SODIMAS;catalogue_sodimas_2019
38DI052P00011;Contacteur auxiliaire 2NF LADN02 Contactor auxiliary LADN02.;Contacteur auxiliaire 1NO-3NF;DIVERS;Armoires;ELECTRONIQUE;052;40;589;SODIMAS;catalogue_sodimas_2019
38DI052P00012;Contacteur auxiliaire 2NF LADN02 Contactor auxiliary LADN02.;Contacteur auxiliaire 1NO-3NF;DIVERS;Armoires;ELECTRONIQUE;052;40;589;SODIMAS;catalogue_sodimas_2019
38DI052P00013;Contacteur auxiliaire 3NO-1NF;Contactor auxiliary LADN31.;DIVERS;Armoires;ELECTRONIQUE;052;65;590;SODIMAS;catalogue_sodimas_2019
38DI052P00014;Contacteur auxiliaire 3NO-1NF;Contactor auxiliary LADN31.;DIVERS;Armoires;ELECTRONIQUE;052;65;590;SODIMAS;catalogue_sodimas_2019
38DI982P00001;Batterie Yuasa étanche 12V - 7;Battery Yuasa étanch plomb 7A 12V Batterie Yuasa étanche 12 V - 4;DIVERS;Armoires;ELECTRONIQUE;982;;591;SODIMAS;catalogue_sodimas_2019
38DI982P00002;Batterie Yuasa étanche 12V - 7;Battery Yuasa étanch plomb 7A 12V Batterie Yuasa étanche 12 V - 4;DIVERS;Armoires;ELECTRONIQUE;982;;591;SODIMAS;catalogue_sodimas_2019
38DI982P00003;Batterie étanche Yuasa 12 V -;BATTERY 12V - 2,7 Ah. .;DIVERS;Armoires;ELECTRONIQUE;982;225;591;SODIMAS;catalogue_sodimas_2019
38DI982P00004;Kit connecteur pour Twister;Connector KIT for Twister TW01;DIVERS;Armoires;ELECTRONIQUE;982;125;97;SODIMAS;catalogue_sodimas_2019
38DI982P00005;Kit connecteur pour Twister;Connector KIT for Twister TW01;DIVERS;Armoires;ELECTRONIQUE;982;125;97;SODIMAS;catalogue_sodimas_2019
38DI982P00006;Batterie étanche Yuasa 12 V -;BATTERY 12V - 2,7 Ah. .;DIVERS;Armoires;ELECTRONIQUE;982;225;591;SODIMAS;catalogue_sodimas_2019
38DI982P00007;Boîte assortiment 100 fusibles;Box 200 ceramic fuses 8,5*31,5.;DIVERS;Armoires;ELECTRONIQUE;982;765;591;SODIMAS;catalogue_sodimas_2019
38DI982P00008;Boîte assortiment 100 fusibles;Box 200 ceramic fuses 8,5*31,5.;DIVERS;Armoires;ELECTRONIQUE;982;765;591;SODIMAS;catalogue_sodimas_2019
38DI982P00009;Batterie Yuasa étanche 12 V - 12;BATTERY YUASA 12V 12AH.;DIVERS;Armoires;ELECTRONIQUE;982;570;591;SODIMAS;catalogue_sodimas_2019
38DI982P00010;Batterie Yuasa étanche 12 V - 12;BATTERY YUASA 12V 12AH.;DIVERS;Armoires;ELECTRONIQUE;982;570;591;SODIMAS;catalogue_sodimas_2019
38KO012P00001;Carte option LCEOPT;Board LCE OPT - KM713150G11;KONE;Armoires;ELECTRONIQUE;012;242;203;SODIMAS;catalogue_sodimas_2019
38KO012P00002;Carte option LCEOPT;Board LCE OPT - KM713150G11;KONE;Armoires;ELECTRONIQUE;012;242;203;SODIMAS;catalogue_sodimas_2019
38KO012P00003;Carte 230 V EPB2 KM364640G03.;Board 230V EPB2 - KM364640G03.;KONE;Armoires;ELECTRONIQUE;012;83;203;SODIMAS;catalogue_sodimas_2019
38KO012P00004;Carte 230 V EPB2 KM364640G03.;Board 230V EPB2 - KM364640G03.;KONE;Armoires;ELECTRONIQUE;012;83;203;SODIMAS;catalogue_sodimas_2019
38KO012P00005;Carte indicateur étage LCEDIS 120 Board LCEDIS 120V. KM757640G11;Carte toit cabine LCECCB;KONE;Armoires;ELECTRONIQUE;012;81;203;SODIMAS;catalogue_sodimas_2019
38KO012P00006;Carte indicateur étage LCEDIS 120 Board LCEDIS 120V. KM757640G11;Carte toit cabine LCECCB;KONE;Armoires;ELECTRONIQUE;012;81;203;SODIMAS;catalogue_sodimas_2019
38KO012P00007;Carte LOPCB KM763600G01/G11.;Board LOPCB KM763600G01. KM;KONE;Armoires;ELECTRONIQUE;012;184;203;SODIMAS;catalogue_sodimas_2019
38KO012P00008;Carte LOPCB KM763600G01/G11.;Board LOPCB KM763600G01. KM;KONE;Armoires;ELECTRONIQUE;012;184;203;SODIMAS;catalogue_sodimas_2019
38KO012P00009;Carte LCEREC KM713140G1;Board LCEREC -KM713140G01;KONE;Armoires;ELECTRONIQUE;012;245;203;SODIMAS;catalogue_sodimas_2019
38KO012P00010;Carte LCEREC KM713140G1;Board LCEREC -KM713140G01;KONE;Armoires;ELECTRONIQUE;012;245;203;SODIMAS;catalogue_sodimas_2019
38KO012P00011;Carte toit cabine LCECCBS Resolve Board CCBS - KM722080G01;Carte LCECPU NC (armoire au;KONE;Armoires;ELECTRONIQUE;012;298;204;SODIMAS;catalogue_sodimas_2019
38KO012P00012;Carte toit cabine LCECCBS Resolve Board CCBS - KM722080G01;Carte LCECPU NC (armoire au;KONE;Armoires;ELECTRONIQUE;012;298;204;SODIMAS;catalogue_sodimas_2019
38KO012P00013;Carte LCECPU40 KM773380G02;Board LCECPU - KM773380G02;KONE;Armoires;ELECTRONIQUE;012;309;204;SODIMAS;catalogue_sodimas_2019
38KO012P00014;Carte LCECPU40 KM773380G02;Board LCECPU - KM773380G02;KONE;Armoires;ELECTRONIQUE;012;309;204;SODIMAS;catalogue_sodimas_2019
38KO012P00015;Carte LCEDRV KM760310G01;Board LCEDRV - KM760310G01;KONE;Armoires;ELECTRONIQUE;012;267;204;SODIMAS;catalogue_sodimas_2019
38KO012P00016;Carte LCEDRV KM760310G01;Board LCEDRV - KM760310G01;KONE;Armoires;ELECTRONIQUE;012;267;204;SODIMAS;catalogue_sodimas_2019
38KO012P00017;Carte LCEADOS sécurité 230 V;BOARD LCEADOS 230V -;KONE;Armoires;ELECTRONIQUE;012;875;204;SODIMAS;catalogue_sodimas_2019
38KO012P00018;Carte LCEADOS sécurité 230 V;BOARD LCEADOS 230V -;KONE;Armoires;ELECTRONIQUE;012;875;204;SODIMAS;catalogue_sodimas_2019
38KO012P00019;Carte LOP230 KM763610G01;PC-BOARD LOP230 -;KONE;Armoires;ELECTRONIQUE;012;50;204;SODIMAS;catalogue_sodimas_2019
38KO012P00020;Carte LOP230 KM763610G01;PC-BOARD LOP230 -;KONE;Armoires;ELECTRONIQUE;012;50;204;SODIMAS;catalogue_sodimas_2019
38KO012P00021;Carte indicateur étage LCEDIS 120 Board LCEDIS 120V. KM757640G11;Carte toit cabine LCECCB;KONE;Armoires;ELECTRONIQUE;012;81;203;SODIMAS;catalogue_sodimas_2019
38KO012P00022;Nouvelle carte EPB2 230 V circuit;New EPB2 PCB - 364640H02.;KONE;Armoires;ELECTRONIQUE;012;78;205;SODIMAS;catalogue_sodimas_2019
38KO012P00023;Carte LCECOB nouveau protocole;LCECOB COP BOARD KM713720G11 Carte indicateur étage LCEDIS120;KONE;Armoires;ELECTRONIQUE;012;80;205;SODIMAS;catalogue_sodimas_2019
38KO012P00024;Carte LCECOB nouveau protocole;LCECOB COP BOARD KM713720G11 Carte indicateur étage LCEDIS120;KONE;Armoires;ELECTRONIQUE;012;80;205;SODIMAS;catalogue_sodimas_2019
38KO012P00025;Carte circuit CPU 286 TMS 900.;PCB CPU 286- TMS 900.;KONE;Armoires;ELECTRONIQUE;012;142;205;SODIMAS;catalogue_sodimas_2019
38KO012P00026;Carte circuit CPU 286 TMS 900.;PCB CPU 286- TMS 900.;KONE;Armoires;ELECTRONIQUE;012;142;205;SODIMAS;catalogue_sodimas_2019
38KO012P00027;Carte LCEADOe KM50006052G01.;Board LCEADOE KM50006052G01.;KONE;Armoires;ELECTRONIQUE;012;285;205;SODIMAS;catalogue_sodimas_2019
38KO012P00028;Carte LCEADOe KM50006052G01.;Board LCEADOE KM50006052G01.;KONE;Armoires;ELECTRONIQUE;012;285;205;SODIMAS;catalogue_sodimas_2019
38KO012P00029;Carte option LCEOPT;Board LCEOPT - KM713150G01;KONE;Armoires;ELECTRONIQUE;012;260;205;SODIMAS;catalogue_sodimas_2019
38KO012P00030;Carte option LCEOPT;Board LCEOPT - KM713150G01;KONE;Armoires;ELECTRONIQUE;012;260;205;SODIMAS;catalogue_sodimas_2019
38KO012P00031;Carte multiplex LCEGTW;BOARD LCEGTW KM713180G01;KONE;Armoires;ELECTRONIQUE;012;50;206;SODIMAS;catalogue_sodimas_2019
38KO012P00032;Carte multiplex LCEGTW;BOARD LCEGTW KM713180G01;KONE;Armoires;ELECTRONIQUE;012;50;206;SODIMAS;catalogue_sodimas_2019
38KO012P00033;Carte LCEVTC ReGenerate;LCEVTC BOARD KM812220G01;KONE;Armoires;ELECTRONIQUE;012;40;206;SODIMAS;catalogue_sodimas_2019
38KO012P00034;Carte LCEVTC ReGenerate;LCEVTC BOARD KM812220G01;KONE;Armoires;ELECTRONIQUE;012;40;206;SODIMAS;catalogue_sodimas_2019
38KO012P00035;Carte LCECOB KM713720G71;LCECOB ASSEMBLY KM713720G71;KONE;Armoires;ELECTRONIQUE;012;75;206;SODIMAS;catalogue_sodimas_2019
38KO012P00036;Carte LCECOB KM713720G71;LCECOB ASSEMBLY KM713720G71;KONE;Armoires;ELECTRONIQUE;012;75;206;SODIMAS;catalogue_sodimas_2019
38KO012P00037;Carte LCERRPS KM760320G01;RRPS BOARD;KONE;Armoires;ELECTRONIQUE;012;570;206;SODIMAS;catalogue_sodimas_2019
38KO022P00001;Kit variateur KDL16L + codeur +;Kit inverter KDL 16 L + encoder +;KONE;Armoires;ELECTRONIQUE;022;;207;SODIMAS;catalogue_sodimas_2019
38KO022P00002;Kit variateur KDL16L + codeur +;Kit inverter KDL 16 L + encoder +;KONE;Armoires;ELECTRONIQUE;022;;207;SODIMAS;catalogue_sodimas_2019
38KO022P00003;Variateur KDL16L 14 A;INVERTER KDL 16L 14A;KONE;Armoires;ELECTRONIQUE;022;;207;SODIMAS;catalogue_sodimas_2019
38KO022P00004;Variateur KDL16L 14 A;INVERTER KDL 16L 14A;KONE;Armoires;ELECTRONIQUE;022;;207;SODIMAS;catalogue_sodimas_2019
38KO022P00005;Variateur V3F10 K1000 15 kW;Drive unit V3F10 K1000;KONE;Armoires;ELECTRONIQUE;022;5210;207;SODIMAS;catalogue_sodimas_2019
38KO022P00006;Variateur V3F10 K1000 15 kW;Drive unit V3F10 K1000;KONE;Armoires;ELECTRONIQUE;022;5210;207;SODIMAS;catalogue_sodimas_2019
38KO022P00007;Carte frein LCEBRK avec redres-;Brake Board LCE-;KONE;Armoires;ELECTRONIQUE;022;170;207;SODIMAS;catalogue_sodimas_2019
38KO022P00008;Carte frein LCEBRK avec redres-;Brake Board LCE-;KONE;Armoires;ELECTRONIQUE;022;170;207;SODIMAS;catalogue_sodimas_2019
38KO032P00001;Remote palière LCEFCB;Landing board LCEFCB -;KONE;Armoires;ELECTRONIQUE;032;26;208;SODIMAS;catalogue_sodimas_2019
38KO032P00002;Remote palière LCEFCB;Landing board LCEFCB -;KONE;Armoires;ELECTRONIQUE;032;26;208;SODIMAS;catalogue_sodimas_2019
38KO032P00003;Carte appel palier LCEFCB24;Landing board LCEFCB24 -;KONE;Armoires;ELECTRONIQUE;032;30;208;SODIMAS;catalogue_sodimas_2019
38KO032P00004;Carte appel palier LCEFCB24;Landing board LCEFCB24 -;KONE;Armoires;ELECTRONIQUE;032;30;208;SODIMAS;catalogue_sodimas_2019
38KO032P00005;Carte appel palier LCEFOB;PC-Board LCEFOC special LCE-;KONE;Armoires;ELECTRONIQUE;032;26;208;SODIMAS;catalogue_sodimas_2019
38KO032P00006;Carte appel palier LCEFOB;PC-Board LCEFOC special LCE-;KONE;Armoires;ELECTRONIQUE;032;26;208;SODIMAS;catalogue_sodimas_2019
38KO032P00007;Carte extension EPB2;Extension board EPB2.;KONE;Armoires;ELECTRONIQUE;032;750;208;SODIMAS;catalogue_sodimas_2019
38KO032P00008;Carte extension EPB2;Extension board EPB2.;KONE;Armoires;ELECTRONIQUE;032;750;208;SODIMAS;catalogue_sodimas_2019
38KO032P00009;Carte palière LCEFCB24;Landing board LCEFCB24 -;KONE;Armoires;ELECTRONIQUE;032;30;208;SODIMAS;catalogue_sodimas_2019
38KO032P00010;Carte palière LCEFCB24;Landing board LCEFCB24 -;KONE;Armoires;ELECTRONIQUE;032;30;208;SODIMAS;catalogue_sodimas_2019
38KO032P00011;Carte extension cabine LCECEB24;Board LCECeB24 -KM757660G11.;KONE;Armoires;ELECTRONIQUE;032;50;209;SODIMAS;catalogue_sodimas_2019
38KO032P00012;Carte extension cabine LCECEB24;Board LCECeB24 -KM757660G11.;KONE;Armoires;ELECTRONIQUE;032;50;209;SODIMAS;catalogue_sodimas_2019
38KO032P00013;Carte extension LCECEB;BOARD LCECEB KM713730G01;KONE;Armoires;ELECTRONIQUE;032;150;209;SODIMAS;catalogue_sodimas_2019
38KO032P00014;Carte extension LCECEB;BOARD LCECEB KM713730G01;KONE;Armoires;ELECTRONIQUE;032;150;209;SODIMAS;catalogue_sodimas_2019
38KO032P00015;Câble liaison KSSMUL/LCECOB;CABLE KSSMUL TO LCECOB;KONE;Armoires;ELECTRONIQUE;032;160;209;SODIMAS;catalogue_sodimas_2019
38KO032P00016;Câble liaison KSSMUL/LCECOB;CABLE KSSMUL TO LCECOB;KONE;Armoires;ELECTRONIQUE;032;160;209;SODIMAS;catalogue_sodimas_2019
38KO032P00017;Carte LCECEB KM713730G71;LCECEB ASSEMBLY KM713730G71;KONE;Armoires;ELECTRONIQUE;032;50;209;SODIMAS;catalogue_sodimas_2019
38KO042P00001;Transformateur torique 230 V 60;Transformer toric230v 60 hz -ADM/;KONE;Armoires;ELECTRONIQUE;042;;210;SODIMAS;catalogue_sodimas_2019
38KO052P00001;Relais TEC 1301 4RT 60 VCC;RELAY 1301 60VDC.;KONE;Armoires;ELECTRONIQUE;052;31;211;SODIMAS;catalogue_sodimas_2019
38KO052P00002;Relais TEC 1804 24 VCC;Relay TEC 1804 24Vdc;KONE;Armoires;ELECTRONIQUE;052;38;211;SODIMAS;catalogue_sodimas_2019
38KO052P00003;Relais TEC 1804 24 VCC;Relay TEC 1804 24Vdc;KONE;Armoires;ELECTRONIQUE;052;38;211;SODIMAS;catalogue_sodimas_2019
38KO052P00004;Relais TEC 1804 60 VCC;RelayTEC 1804 60Vdc;KONE;Armoires;ELECTRONIQUE;052;39;211;SODIMAS;catalogue_sodimas_2019
38KO052P00005;Relais TEC 1804 60 VCC;RelayTEC 1804 60Vdc;KONE;Armoires;ELECTRONIQUE;052;39;211;SODIMAS;catalogue_sodimas_2019
38KO052P00006;Relais TEC 1804 125 VCC;Relay TEC 1804 125Vdc;KONE;Armoires;ELECTRONIQUE;052;36;211;SODIMAS;catalogue_sodimas_2019
38KO052P00007;Relais TEC 1804 125 VCC;Relay TEC 1804 125Vdc;KONE;Armoires;ELECTRONIQUE;052;36;211;SODIMAS;catalogue_sodimas_2019
38KO052P00008;Relais TEC 1804 110 VCA;Relay TEC 1804 110Vac;KONE;Armoires;ELECTRONIQUE;052;36;211;SODIMAS;catalogue_sodimas_2019
38KO052P00009;Relais TEC 1804 110 VCA;Relay TEC 1804 110Vac;KONE;Armoires;ELECTRONIQUE;052;36;211;SODIMAS;catalogue_sodimas_2019
38KO052P00010;Socle bornier pour relais type;Support for relay type 1804;KONE;Armoires;ELECTRONIQUE;052;47;212;SODIMAS;catalogue_sodimas_2019
38KO052P00011;Socle bornier pour relais type;Support for relay type 1804;KONE;Armoires;ELECTRONIQUE;052;47;212;SODIMAS;catalogue_sodimas_2019
38KO052P00012;Optocoupleur jaune IAC5A - 220;Yellow photo coupleur IA-;KONE;Armoires;ELECTRONIQUE;052;30;212;SODIMAS;catalogue_sodimas_2019
38KO052P00013;Optocoupleur jaune IAC5A - 220;Yellow photo coupleur IA-;KONE;Armoires;ELECTRONIQUE;052;30;212;SODIMAS;catalogue_sodimas_2019
38KO052P00014;Optocoupleur jaune 24 VCC - 220;Yellow photo coupleur 24vdc-TMS/;KONE;Armoires;ELECTRONIQUE;052;32;212;SODIMAS;catalogue_sodimas_2019
38KO092P00001;Ensemble filerie pour variateur;INVERTER WIRING SET KDL16R;KONE;Armoires;ELECTRONIQUE;092;400;213;SODIMAS;catalogue_sodimas_2019
38KO092P00002;Ensemble filerie pour variateur;INVERTER WIRING SET KDL16R;KONE;Armoires;ELECTRONIQUE;092;400;213;SODIMAS;catalogue_sodimas_2019
38KO992P00001;Clés (x2) DO205 armoire monos-;Key (set of 2) D0205 -Monospace;KONE;Armoires;ELECTRONIQUE;992;22;214;SODIMAS;catalogue_sodimas_2019
38KO992P00002;Clés (x2) DO205 armoire monos-;Key (set of 2) D0205 -Monospace;KONE;Armoires;ELECTRONIQUE;992;22;214;SODIMAS;catalogue_sodimas_2019
38KO992P00003;Plaque adaptation pour variateur;Adaptation plate for YASKAWA;KONE;Armoires;ELECTRONIQUE;992;79;214;SODIMAS;catalogue_sodimas_2019
38KO992P00004;Plaque adaptation pour variateur;Adaptation plate for YASKAWA;KONE;Armoires;ELECTRONIQUE;992;79;214;SODIMAS;catalogue_sodimas_2019
38MP012P00001;Carte MicroBasic MB4;Motherboard MicroBasic MB4.;MAC PUARSA;Armoires;ELECTRONIQUE;012;975;238;SODIMAS;catalogue_sodimas_2019
38MP032P00001;Carte AMB1 pour MicroBasic;Board AMB-1(MicroBasic).;MAC PUARSA;Armoires;ELECTRONIQUE;032;160;239;SODIMAS;catalogue_sodimas_2019
38MP032P00002;Carte AMB1 pour MicroBasic;Board AMB-1(MicroBasic).;MAC PUARSA;Armoires;ELECTRONIQUE;032;160;239;SODIMAS;catalogue_sodimas_2019
38MP032P00003;Remote Via Serie master;REMOTE Via Serie MASTER;MAC PUARSA;Armoires;ELECTRONIQUE;032;50;239;SODIMAS;catalogue_sodimas_2019
38MP042P00001;Transformateur multitension 500;Transformer 500VA MicroBasic/;MAC PUARSA;Armoires;ELECTRONIQUE;042;;240;SODIMAS;catalogue_sodimas_2019
38OR012P00001;Carte base 5124030 - Arca;Motherboard ARCA -5124030.;ORONA;Armoires;ELECTRONIQUE;012;376;280;SODIMAS;catalogue_sodimas_2019
38OR012P00002;Carte base 5124030 - Arca;Motherboard ARCA -5124030.;ORONA;Armoires;ELECTRONIQUE;012;376;280;SODIMAS;catalogue_sodimas_2019
38OR012P00003;Carte CPU avec extension A/B;CPU Microprocessor PCB ARCA;ORONA;Armoires;ELECTRONIQUE;012;90;280;SODIMAS;catalogue_sodimas_2019
38OR012P00004;Carte CPU avec extension A/B;CPU Microprocessor PCB ARCA;ORONA;Armoires;ELECTRONIQUE;012;90;280;SODIMAS;catalogue_sodimas_2019
38OR012P00005;Carte base ARCA 3- 5124501-1;Motherboard 5124501-1;ORONA;Armoires;ELECTRONIQUE;012;305;280;SODIMAS;catalogue_sodimas_2019
38OR012P00006;Carte base ARCA 3- 5124501-1;Motherboard 5124501-1;ORONA;Armoires;ELECTRONIQUE;012;305;280;SODIMAS;catalogue_sodimas_2019
38OR032P00002;Carte extension 1 - 5124530 - Arca;Extension board 1-. Landing floor;ORONA;Armoires;ELECTRONIQUE;032;25;281;SODIMAS;catalogue_sodimas_2019
38OR032P00003;Carte extension 1 - 5124530 - Arca;Extension board 1-. Landing floor;ORONA;Armoires;ELECTRONIQUE;032;25;281;SODIMAS;catalogue_sodimas_2019
38OR032P00004;Câble pour extension 2 -;second extension board 2 5102388;ORONA;Armoires;ELECTRONIQUE;032;22;281;SODIMAS;catalogue_sodimas_2019
38OR032P00005;Câble pour extension 2 -;second extension board 2 5102388;ORONA;Armoires;ELECTRONIQUE;032;22;281;SODIMAS;catalogue_sodimas_2019
38OR032P00006;Carte extension 4 - 5124534;Extension board 4 -Car Auxiliary;ORONA;Armoires;ELECTRONIQUE;032;28;281;SODIMAS;catalogue_sodimas_2019
38OR032P00007;Carte extension 4 - 5124534;Extension board 4 -Car Auxiliary;ORONA;Armoires;ELECTRONIQUE;032;28;281;SODIMAS;catalogue_sodimas_2019
38OR032P00008;Carte distribution principale;PDCM - Machine room controler;ORONA;Armoires;ELECTRONIQUE;032;185;281;SODIMAS;catalogue_sodimas_2019
38OR032P00009;Carte distribution principale;PDCM - Machine room controler;ORONA;Armoires;ELECTRONIQUE;032;185;281;SODIMAS;catalogue_sodimas_2019
38OR032P00010;Carte frein PAF 5124355 - Arca 2;PAF brake rsupply board- 5124355.;ORONA;Armoires;ELECTRONIQUE;032;100;281;SODIMAS;catalogue_sodimas_2019
38OR032P00011;Carte frein PAF 5124355 - Arca 2;PAF brake rsupply board- 5124355.;ORONA;Armoires;ELECTRONIQUE;032;100;281;SODIMAS;catalogue_sodimas_2019
38OR032P00012;Carte distribution 5124352 pour;BOARD FOR OR2 5124309.;ORONA;Armoires;ELECTRONIQUE;032;34;282;SODIMAS;catalogue_sodimas_2019
38OR032P00013;Carte distribution 5124352 pour;BOARD FOR OR2 5124309.;ORONA;Armoires;ELECTRONIQUE;032;34;282;SODIMAS;catalogue_sodimas_2019
38OR032P00014;Carte distribution cabine PDCC;Board PDCC-110v-5124387-ARCA2 Carte de pontage des sécurités;ORONA;Armoires;ELECTRONIQUE;032;0;282;SODIMAS;catalogue_sodimas_2019
38OR032P00015;Carte distribution cabine PDCC;Board PDCC-110v-5124387-ARCA2 Carte de pontage des sécurités;ORONA;Armoires;ELECTRONIQUE;032;0;282;SODIMAS;catalogue_sodimas_2019
38OR032P00016;Carte relais 5124052 - Arca 1;PHASE FAILURE AND THEM.BOARD;ORONA;Armoires;ELECTRONIQUE;032;300;282;SODIMAS;catalogue_sodimas_2019
38OR032P00017;Carte relais 5124052 - Arca 1;PHASE FAILURE AND THEM.BOARD;ORONA;Armoires;ELECTRONIQUE;032;300;282;SODIMAS;catalogue_sodimas_2019
38OR032P00018;Carte frein PAF 5124436;ORONA PAF BRAKE BOARD;ORONA;Armoires;ELECTRONIQUE;032;110;282;SODIMAS;catalogue_sodimas_2019
38OR032P00019;Carte frein PAF 5124436;ORONA PAF BRAKE BOARD;ORONA;Armoires;ELECTRONIQUE;032;110;282;SODIMAS;catalogue_sodimas_2019
38OR032P00020;Carte frein gearless ARCA;Brake door 5124356-;ORONA;Armoires;ELECTRONIQUE;032;180;282;SODIMAS;catalogue_sodimas_2019
38OR032P00021;Carte frein gearless ARCA;Brake door 5124356-;ORONA;Armoires;ELECTRONIQUE;032;180;282;SODIMAS;catalogue_sodimas_2019
38OR032P00022;Carte cabine PDCC 5124538-1;PDCC Board 5124538-1 ARCA3;ORONA;Armoires;ELECTRONIQUE;032;231;283;SODIMAS;catalogue_sodimas_2019
38OR032P00023;Carte cabine PDCC 5124538-1;PDCC Board 5124538-1 ARCA3;ORONA;Armoires;ELECTRONIQUE;032;231;283;SODIMAS;catalogue_sodimas_2019
38OR032P00024;Carte extension ARCA 3-5124541-;Board 5124541-1;ORONA;Armoires;ELECTRONIQUE;032;46;283;SODIMAS;catalogue_sodimas_2019
38OR042P00001;Transformateur 155 VA - 220…;33mp0;ORONA;Armoires;ELECTRONIQUE;042;;284;SODIMAS;catalogue_sodimas_2019
38OR982P00001;Transformateur 230 /110-120VAC-;Transformer 230/ 110-120 VAC;ORONA;Armoires;ELECTRONIQUE;982;1085;285;SODIMAS;catalogue_sodimas_2019
38OR982P00002;Transformateur 230 /110-120VAC-;Transformer 230/ 110-120 VAC;ORONA;Armoires;ELECTRONIQUE;982;1085;285;SODIMAS;catalogue_sodimas_2019
38OR982P00003;Batterie 24V 3AH -ARCA 3--;Battery 24V-3AH-ARCA 3;ORONA;Armoires;ELECTRONIQUE;982;;285;SODIMAS;catalogue_sodimas_2019
38OR992P00001;Serrure armoire Orona avec 2 clés;LOCK WITH 2 KEYS -AGA -A903 FOR Clé seule AGA - A903 pour;ORONA;Armoires;ELECTRONIQUE;992;70;286;SODIMAS;catalogue_sodimas_2019
38OR992P00002;Serrure armoire Orona avec 2 clés;LOCK WITH 2 KEYS -AGA -A903 FOR Clé seule AGA - A903 pour;ORONA;Armoires;ELECTRONIQUE;992;70;286;SODIMAS;catalogue_sodimas_2019
38OT012P00001;Carte MCB3 pour OVF 20 GeN2 -;Board MCB3 OVF 20 with can et LW Carte LCB2 21240D10 pour;OTIS;Armoires;ELECTRONIQUE;012;256;377;SODIMAS;catalogue_sodimas_2019
38OT012P00002;Carte MCB3 pour OVF 20 GeN2 -;Board MCB3 OVF 20 with can et LW Carte LCB2 21240D10 pour;OTIS;Armoires;ELECTRONIQUE;012;256;377;SODIMAS;catalogue_sodimas_2019
38OT012P00003;Carte LB2 - 21230F10;Board LB2-for NE300/NH300-;OTIS;Armoires;ELECTRONIQUE;012;580;377;SODIMAS;catalogue_sodimas_2019
38OT012P00004;Carte LB2 - 21230F10;Board LB2-for NE300/NH300-;OTIS;Armoires;ELECTRONIQUE;012;580;377;SODIMAS;catalogue_sodimas_2019
38OT012P00005;Kit carte LB2 + Eprom - remplace-;Kit LB2 + eprom (replaced NE300;OTIS;Armoires;ELECTRONIQUE;012;750;377;SODIMAS;catalogue_sodimas_2019
38OT012P00006;Kit carte LB2 + Eprom - remplace-;Kit LB2 + eprom (replaced NE300;OTIS;Armoires;ELECTRONIQUE;012;750;377;SODIMAS;catalogue_sodimas_2019
38OT012P00007;Carte TCBC 26800KA2;Traction Control Board Can (TCBC)- Carte MCB3 avec Can - 26800KF2;OTIS;Armoires;ELECTRONIQUE;012;1058;377;SODIMAS;catalogue_sodimas_2019
38OT012P00009;Carte TCBC 26800KA2;Traction Control Board Can (TCBC)- Carte MCB3 avec Can - 26800KF2;OTIS;Armoires;ELECTRONIQUE;012;1058;377;SODIMAS;catalogue_sodimas_2019
38OT012P00011;Eprom pour carte MCB2;Eprom for MCB2;OTIS;Armoires;ELECTRONIQUE;012;5;377;SODIMAS;catalogue_sodimas_2019
